sy	wilcox_p	wilcox_p2	log2foldchange	lab	show
LINC01233	0.406520982090715	0.41	0.712405840706726	no	no
GOLGA2P9	0.554854150958321	0.55	0.302112898224232	no	no
RAD54L2P1	0.117940144029158	0.12	0.391176861735718	no	no
LINC01785	0.0163842126413504	0.016	0.777008899523172	no	no
ZNF492	0.0018448791251509	0.0018	2.42164214670836	up	no
CTC-457E21.9	0.52592232752779	0.53	1.17633231239366	no	no
ZNF849P	0.0420550674526986	0.042	1.55348077561048	up	no
RPL34P33	0.0255031052778101	0.026	1.26424768690419	up	no
CTC-451A6.5	0.0212053090242909	0.021	1.07722013377429	up	no
VN1R87P	0.0155723547607025	0.016	2.83236459405197	up	no
ZNF99	0.0121927750915802	0.012	1.59894915702107	up	no
BNIP3P34	0.0501275086717424	0.05	0.848998372990049	no	no
ZNF723	0.00694972296230745	0.0069	2.6473035142674	up	no
VN1R88P	0.288175633383966	0.29	0.410286732288685	no	no
ZNF728	0.0389047148846103	0.039	0.847826898555017	no	no
LINC01859	1	1	0.020735414297152	no	no
LINC01858	0.0462909798987559	0.046	0.585236686663089	no	no
CTD-2291D10.3	0.748321686929985	0.75	0.248872832059013	no	no
CTD-2291D10.4	0.00196783565115714	0.002	2.05761636011443	up	no
ZNF730	0.000207408927786038	0.00021	1.71401240521156	up	no
BNIP3P37	0.0954021844289613	0.095	0.750413270302551	no	no
RP11-369G6.2	0.0143721393668892	0.014	1.07175077167733	up	no
SNX6P1	0.0294206033557844	0.029	0.691770363161561	no	no
RP11-15H20.2	0.058374603065192	0.058	1.99009688120595	no	no
ZNF724	0.00196783565115714	0.002	1.64065094847338	up	no
BNIP3P38	0.288175633383966	0.29	0.234585566590179	no	no
IPO5P1	0.00150838709737628	0.0015	0.948743491626151	no	no
RP11-15H20.6	0.0111517479744182	0.011	0.894022169088175	no	no
VN1R90P	0.301930704655325	0.3	-0.0643620436273091	no	no
VN1R91P	0.748321686929985	0.75	0.371285396271024	no	no
ZNF91	0.0196294611948265	0.02	0.786232618926368	no	no
CTB-176F20.3	0.320166018066783	0.32	0.340328377269186	no	no
BNIP3P8	0.445088381986749	0.45	0.434663706389468	no	no
CDC42EP3P1	0.243315913216136	0.24	0.214749292988181	no	no
LINC01224	7.67440897744894e-06	7.7e-06	2.14829005728585	up	no
ZNF725P	0.41190396250109	0.41	0.165614962830597	no	no
ZNF675	0.0358839090302581	0.036	0.751625512792198	no	no
RP11-359H18.2	0.936095390960732	0.94	-0.00371160161048054	no	no
RPS27P29	0.0389295444306838	0.039	0.731262114614488	no	no
ZNF681	0.000393430256677001	0.00039	1.02589164379137	up	no
ZNF726P1	0.178288901938652	0.18	0.379854156132038	no	no
BNIP3P39	0.0501275086717424	0.05	0.766965477375604	no	no
RP11-255H23.4	0.883337931280428	0.88	-0.17113134028973	no	no
RPSAP58	0.0389295444306838	0.039	0.71400887227176	no	no
RP11-255H23.5	0.189443673173821	0.19	1.35273856630265	no	no
ZNF726	5.93814442108511e-05	5.9e-05	1.7805501827964	up	no
CTB-92J24.3	0.531275960474368	0.53	0.653209354405559	no	no
CTB-92J24.2	0.0018078840667006	0.0018	1.36620652640603	up	no
ZNF92P3	0.0320505775642661	0.032	1.23381988526173	up	no
CTD-2017D11.1	0.0493699863064517	0.049	0.741365810174878	no	no
ZNF254	0.0111517479744182	0.011	0.996224180863479	no	no
CTD-2017D11.2	0.0162277747143588	0.016	0.785745762534381	no	no
BNIP3P40	0.0529691617076247	0.053	1.2129242112943	no	no
CTD-2027I19.3	0.397160425979007	0.4	0.525421209551561	no	no
CTD-2027I19.2	0.0355085034095165	0.036	1.06262219429553	up	no
ERVK-28	0.69484236426222	0.69	0.627225868269241	no	no
CTB-151G24.2	0.936095390960732	0.94	0.0197261603605878	no	no
LINC00662	0.0122936122372837	0.012	0.606660059797981	no	no
CTC-459F4.1	0.00542461572989952	0.0054	1.3571105562679	up	no
CTC-459F4.3	0.00435882668997611	0.0044	0.826377878299904	no	no
CTC-459F4.9	0.0456621220209066	0.046	0.432485024030987	no	no
CTC-459F4.6	0.00424147385298791	0.0042	1.39695942184954	up	no
SLC25A1P5	0.00364201227657082	0.0036	1.50251914263224	up	no
CTC-459F4.7	0.872600060989729	0.87	0.142101448250734	no	no
AC022153.1	0.844495834583307	0.84	-0.0267065976829148	no	no
CTC-459F4.8	0.872600060989729	0.87	0.381790675830228	no	no
AC005357.1	0.930269791940367	0.93	-0.613982304418544	no	no
CTD-2043I16.1	0.0661193874693428	0.066	-1.44411795811581	no	no
CTB-70G10.1	0.172634209334525	0.17	0.816753333806474	no	no
AC093074.1	0.401735637055398	0.4	-0.126867646809022	no	no
AC005307.1	0.00827340159294733	0.0083	0.836695772273485	no	no
AC005307.5	0.00165250392703944	0.0017	1.20562868651152	up	no
AC005307.4	0.288175633383966	0.29	0.319912447256297	no	no
AC005616.1	0.0212053090242909	0.021	0.772618725355372	no	no
AC005616.2	0.288175633383966	0.29	0.266801380114721	no	no
AC005394.1	0.291752385905165	0.29	0.992841174196643	no	no
AC079466.1	0.382398105748797	0.38	0.123219568274579	no	no
AC005307.3	0.0501275086717424	0.05	0.188549687376223	no	no
MAN1A2P1	0.0264414989994917	0.026	1.74772833384733	up	no
AC007795.1	0.213954526479435	0.21	-0.171915151936423	no	no
LINC00906	0.271935856838059	0.27	-0.421262679035992	no	no
AC008991.1	0.786225512284038	0.79	0.24682172093313	no	no
AC011524.2	0.878324850101035	0.88	-0.590785696882061	no	no
AC011524.3	0.106391696103228	0.11	1.21063311335501	no	no
LINC01532	0.13433005185861	0.13	-1.52241118346697	no	no
CTD-2081K17.3	0.406520982090715	0.41	0.601718459695627	no	no
UQCRFS1	0.0389295444306838	0.039	0.422153089261438	no	no
UQCRFS1-DT	0.123606939257179	0.12	0.581491198966666	no	no
CTB-32O4.3	0.00838987253866227	0.0084	1.26677809419037	up	no
CTB-32O4.4	0.00767148434938662	0.0077	0.844471028623445	no	no
CTB-32O4.5	0.872888680758682	0.87	0.539395640625718	no	no
VSTM2B-DT	0.0465639211565318	0.047	0.409208728976209	no	no
CTC-525D6.5	0.936095390960732	0.94	-0.0408871574646584	no	no
CTC-525D6.2	0.0840154414717159	0.084	1.03105617490309	no	no
CTC-525D6.3	0.0599144379721146	0.06	0.696594634402292	no	no
VSTM2B	0.0101025073904858	0.01	0.952520434133606	no	no
POP4	0.0827143840096567	0.083	0.274398149558212	no	no
PLEKHF1	0.123606939257179	0.12	-0.696496660916397	no	no
C19orf12	0.158400563197595	0.16	0.334846386326623	no	no
LLNLF-219B11.1	0.117940144029158	0.12	0.210560394632391	no	no
CCNE1	0.0101025073904858	0.01	0.894985730385679	no	no
CTD-2057D4.3	0.401735637055398	0.4	-0.0362914407384828	no	no
CTC-448F2.7	0.288175633383966	0.29	0.214278657615097	no	no
PPIAP58	0.765084001834143	0.77	0.362958126457588	no	no
URI1	0.0101025073904858	0.01	0.426179281600128	no	no
RPL9P32	0.149092623625566	0.15	0.491557957849255	no	no
CTC-448F2.4	0.762369515298178	0.76	-0.0287733202308063	no	no
TAF9P3	0.312179143470819	0.31	0.576910580904158	no	no
CTC-448F2.6	0.518678945244979	0.52	0.426960582940198	no	no
CTC-448F2.8	0.0405022155826068	0.041	0.816683848565169	no	no
LLNLR-229A12.1	0.288175633383966	0.29	0.128567783974621	no	no
AC005597.1	0.213954526479435	0.21	-0.43740857206526	no	no
ZNF536	0.0179212367196174	0.018	1.37646327135264	up	no
CTD-2001J20.1	0.0203047448260542	0.02	0.876058891630063	no	no
CTC-565M22.1	0.375103694641357	0.38	-0.864892707231383	no	no
CTC-400I9.2	0.406520982090715	0.41	0.562528217070622	no	no
LINC01834	0.714951777662946	0.71	-0.122776484433609	no	no
LLNLR-263F3.1	0.737258293208626	0.74	-0.221513417726368	no	no
TSHZ3	0.385942304072423	0.39	0.304708343146949	no	no
LINC01791	0.630410056859854	0.63	-0.104672696905196	no	no
TSHZ3-AS1	0.642551965861155	0.64	0.322361885142803	no	no
CTC-439O9.1	0.191516663375072	0.19	0.670987041569595	no	no
AC008992.1	0.304712950708679	0.3	-0.610988687316334	no	no
AC011525.2	0.255045731671066	0.26	-0.0805678560060357	no	no
LINC01837	0.401735637055398	0.4	-0.039761641180197	no	no
LINC01533	0.872600060989729	0.87	0.0109517104446101	no	no
LLNLF-189G12.1	0.401735637055398	0.4	-0.350423580275292	no	no
ZNF507	0.00825722523488441	0.0083	0.813766237693746	no	no
DPY19L3-DT	0.000981257168710292	0.00098	1.1165467696793	up	no
DPY19L3	0.158400563197595	0.16	0.198105078872434	no	no
PDCD5	0.0196294611948265	0.02	0.451232682051318	no	no
ANKRD27	0.262009234313215	0.26	0.121905901738676	no	no
SNORA68B	0.491202331330659	0.49	0.613533209967251	no	no
RPS12P31	0.0246815599172596	0.025	1.6485575738798	up	no
RN7SL789P	0.401735637055398	0.4	-0.348569492502186	no	no
CTC-379B2.4	0.117940144029158	0.12	0.403707348198258	no	no
RGS9BP	0.183023043289943	0.18	0.605448158877531	no	no
NUDT19-DT	0.0163410558097465	0.016	0.793697342287584	no	no
NUDT19	0.077081563486748	0.077	0.513001109087403	no	no
CTD-2538C1.3	1	1	-0.0477331506912283	no	no
TDRD12	0.000697084855303957	7e-04	2.94466960646446	up	no
CTD-2085J24.5	0.394028476966564	0.39	1.15788162687377	no	no
SLC7A9	0.00170826169534595	0.0017	0.976166119070712	no	no
CTD-2085J24.3	0.748321686929985	0.75	0.1863679679469	no	no
RN7SKP22	0.117940144029158	0.12	0.627928833057817	no	no
CEP89	0.00542461572989952	0.0054	0.690194551866634	no	no
FAAP24	0.00170826169534595	0.0017	0.865599678126821	no	no
RHPN2	0.304910578956478	0.3	0.176392502585016	no	no
CTC-461H2.2	0.288175633383966	0.29	0.653179115027386	no	no
CTC-461H2.3	0.288175633383966	0.29	0.491360966198003	no	no
GPATCH1	0.00603827835733704	0.006	0.551814871187361	no	no
WDR88	0.262009234313215	0.26	0.354606551984056	no	no
LRP3	0.0493699863064517	0.049	0.504656597623878	no	no
CTD-2540B15.10	0.69484236426222	0.69	0.490194539620222	no	no
SLC7A10	0.00389848803744323	0.0039	-2.79696721562507	down	no
CTD-2540B15.6	0.00253295528227784	0.0025	-1.89657530644805	down	no
CTD-2540B15.12	0.406520982090715	0.41	0.60087476621705	no	no
CEBPA	0.168129982230901	0.17	-0.434778395632258	no	no
CEBPA-DT	0.290133185157779	0.29	-0.521573666423523	no	no
CTD-2540B15.9	0.317395844038022	0.32	-1.45927258711855	no	no
AKR1B1P7	0.192486391876388	0.19	0.190493516515367	no	no
CEBPG	0.00825722523488441	0.0083	0.814586548391655	no	no
PEPD	0.625832791427982	0.63	0.0686281654449395	no	no
RPL21P131	0.681954497427307	0.68	0.0196395166271223	no	no
CHST8	0.368789713535367	0.37	1.35486160332819	no	no
KCTD15	0.000688904776140096	0.00069	1.06240485135446	up	no
CTC-526N19.1	0.00777445884496888	0.0078	1.1628169115959	up	no
AC005792.1	0.872600060989729	0.87	0.0673853024772453	no	no
RPS4XP20	0.262009234313215	0.26	0.520098376229803	no	no
RPS4XP21	0.288175633383966	0.29	0.477977118366861	no	no
LSM14A	0.0196294611948265	0.02	0.479725158855586	no	no
GARRE1	0.00389848803744323	0.0039	0.841307718893957	no	no
RPL29P33	0.799739565305686	0.8	0.169033705471954	no	no
AC010504.2	0.205837421683909	0.21	0.350328478817747	no	no
GPI	0.158400563197595	0.16	0.383511316831148	no	no
RP11-618P17.4	0.714951777662946	0.71	-0.0690413180368237	no	no
PDCD2L	0.0196294611948265	0.02	0.591685174653217	no	no
RN7SL154P	0.765084001834143	0.77	0.0199717443119437	no	no
CTD-2588C8.8	0.849532482327081	0.85	-0.937143339483023	no	no
UBA2	0.00603827835733704	0.006	0.815707067047948	no	no
WTIP	0.0122936122372837	0.012	0.773372367251148	no	no
RPS26P55	0.066597305258502	0.067	-1.40845609126301	no	no
ZNF807P	0.014848211603416	0.015	0.371124554868313	no	no
SCGB1B2P	0.518678945244979	0.52	0.264040198000503	no	no
SCGB2B2	0.0196294611948265	0.02	0.451598566664982	no	no
CTD-2553L13.7	0.368115069956659	0.37	0.362511657600356	no	no
ENSG10010137148.1	0.0784258178252564	0.078	1.37271807550011	no	no
CTD-2553L13.4	0.0389047148846103	0.039	1.68194377379031	up	no
CTD-2553L13.5	0.0248240904735271	0.025	0.745796118818316	no	no
CTD-2553L13.9	0.121231044744578	0.12	0.424390401447386	no	no
ZNF302	0.00671173841875019	0.0067	0.645031309053907	no	no
CTD-2553L13.10	0.0135345014952649	0.014	0.860482283567519	no	no
ZNF181	0.0179212367196174	0.018	0.568361096342524	no	no
ZNF599	0.0886668828144011	0.089	0.397090993798575	no	no
CTC-523E23.10	0.714951777662946	0.71	-0.207060834757318	no	no
LINC01801	0.0304101966259682	0.03	1.86897506201693	up	no
CTC-523E23.1	0.000691373627327314	0.00069	2.33379179787452	up	no
CTC-523E23.5	0.0121741072599588	0.012	0.479106771845544	no	no
CTC-523E23.11	0.0484735190641384	0.048	1.20623074663116	up	no
LOC401913	0.0501275086717424	0.05	1.00111185893309	no	no
LINC00904	0.0619638948969247	0.062	-0.0481600990242076	no	no
LINC01838	0.283145875133346	0.28	0.512499655891202	no	no
ZNF30-AS1	0.277983287245845	0.28	0.368893165150483	no	no
ZNF30	0.0135345014952649	0.014	0.723092339548214	no	no
CTC-523E23.3	0.421639375952352	0.42	-0.150349329290901	no	no
ZNF792	0.0179212367196174	0.018	0.819238234107991	no	no
GRAMD1A	0.0135345014952649	0.014	0.551884550514239	no	no
GRAMD1A-AS1	0.936095390960732	0.94	-0.11917825113536	no	no
CTD-2527I21.14	0.22634202828681	0.23	0.388569557092487	no	no
SCN1B	0.00542461572989952	0.0054	-0.927367802055913	no	no
HPN	8.33832326055854e-05	8.3e-05	-1.88035594811947	down	yes
HPN-AS1	0.176526441564396	0.18	-0.348738765850147	no	no
CTD-2527I21.15	0.377602538666811	0.38	-0.612874346181039	no	no
FXYD3	0.836021174433147	0.84	-0.175816062832364	no	no
LGI4	0.101574807936807	0.1	-0.637850569850361	no	no
CTD-2527I21.5	0.101393471922559	0.1	0.482754817314221	no	no
FXYD1	0.00588775949114637	0.0059	-1.08018794970541	down	no
CTD-2527I21.4	0.41190396250109	0.41	0.227546405049376	no	no
FXYD7	0.47856880680962	0.48	-0.175045495115017	no	no
FXYD5	0.0358839090302581	0.036	-1.14936353660439	down	no
FAM187B	0.572808603034677	0.57	-0.233980160610872	no	no
FAM187B2P	0.372574984114901	0.37	-0.403854251374934	no	no
LSR	0.0101025073904858	0.01	-0.642759543450095	no	no
AC002128.5	0.480479505057066	0.48	-0.908211737581593	no	no
AD000684.2	0.813624473239447	0.81	-0.110412170394631	no	no
USF2	0.987463172778485	0.99	-0.0348562848444029	no	no
HAMP	0.0667298552382576	0.067	-0.962843897259128	no	no
MAG	1	1	-0.0648897847309818	no	no
CD22	0.0886668828144011	0.089	-1.63612454233141	no	no
U62631.5	0.448223438609697	0.45	-0.586988332372249	no	no
MIR5196	0.288175633383966	0.29	1.01600322987206	no	no
FFAR1	0.932205355764847	0.93	-0.176810274020836	no	no
FFAR3	0.470355920441432	0.47	-0.477958204719321	no	no
GPR42	0.314777143812632	0.31	-0.0260222670907635	no	no
EEF1A1P7	0.421639375952352	0.42	0.249836907077485	no	no
LINC01531	0.442719445125555	0.44	0.0539804283211489	no	no
AC002511.2	0.000968854786813163	0.00097	2.77296009072281	up	no
AC002511.3	0.00726856739919592	0.0073	1.80894166744357	up	no
FFAR2	0.130426060145792	0.13	-0.271493385011722	no	no
KRTDAP	0.748321686929985	0.75	0.299478523376165	no	no
DMKN	0.411891007682794	0.41	1.24285054912924	no	no
SBSN	0.194390630907171	0.19	0.613887114584468	no	no
GAPDHS	0.468679524533413	0.47	0.147890769355704	no	no
TMEM147-AS1	0.0196294611948265	0.02	0.705642433658444	no	no
TMEM147	0.937376353456738	0.94	-0.00530468905571922	no	no
ATP4A	0.0343771153104741	0.034	0.339411354369632	no	no
LLNLF-96A1.1	0.213954526479435	0.21	-0.303378622398772	no	no
LINC01766	0.0501275086717424	0.05	0.271334572679956	no	no
HAUS5-DT	0.0761555360594609	0.076	1.08549502428995	no	no
HAUS5	5.93814442108511e-05	5.9e-05	0.993942817428847	no	no
RBM42	0.304910578956478	0.3	0.215468105346465	no	no
ETV2	0.00671173841875019	0.0067	0.721315601781972	no	no
COX6B1	0.987463172778485	0.99	0.0467206470565463	no	no
UPK1A	0.052664615676887	0.053	0.716209598104832	no	no
UPK1A-AS1	0.117940144029158	0.12	0.757266345748784	no	no
ZBTB32	0.100332227919069	0.1	0.363193039757709	no	no
KMT2B	0.00310429214667797	0.0031	0.791538023776913	no	no
IGFLR1	0.717648464978405	0.72	-0.305000001072124	no	no
AD000671.6	0.872600060989729	0.87	0.0326270228032201	no	no
U2AF1L4	0.00276365181218258	0.0028	0.709824768780406	no	no
PSENEN	0.962401792222935	0.96	0.00811010773442862	no	no
AC002398.9	0.179677233447983	0.18	0.484007825841099	no	no
AC002398.11	0.189443673173821	0.19	0.287253571082197	no	no
LIN37	0.0163410558097465	0.016	0.669684367495576	no	no
HSPB6	0.0886668828144011	0.089	-0.578776600842544	no	no
PROSER3	0.00913960329281132	0.0091	0.6365322555085	no	no
AC002398.13	0.760516767570922	0.76	0.490558463024235	no	no
ARHGAP33	1.11515361480512e-05	1.1e-05	1.25912537099283	up	no
LINC01529	0.00170826169534595	0.0017	1.20911316116641	up	no
PRODH2	0.0501275086717424	0.05	0.160184137027682	no	no
NPHS1	0.176827137057666	0.18	0.213949774796327	no	no
KIRREL2	0.00587819823855889	0.0059	1.65144882426325	up	no
APLP1	0.140197142557822	0.14	0.434842194337287	no	no
NFKBID	0.352107497951274	0.35	-0.412074789569965	no	no
AD000864.6	0.123606939257179	0.12	-0.430020014854178	no	no
HCST	0.00508302966676399	0.0051	-0.979460142097389	no	no
TYROBP	0.00744968236725205	0.0074	-0.828348621151662	no	no
LRFN3	0.0019313299121213	0.0019	0.786539511298887	no	no
AF038458.3	0.372515174770005	0.37	0.683670716653102	no	no
AF038458.4	0.23431195367998	0.23	1.15344657994643	no	no
AF038458.5	0.00368849085195049	0.0037	1.2352756790899	up	no
SDHAF1	0.188885368438666	0.19	0.361284458558507	no	no
SYNE4	0.178288901938652	0.18	0.441081049662405	no	no
ALKBH6	0.0421855472235406	0.042	0.599054151822515	no	no
AC002116.7	0.224746493047459	0.22	0.727177338962369	no	no
CLIP3	0.0456621220209066	0.046	0.267916243688713	no	no
THAP8	0.00389848803744323	0.0039	0.502148225904277	no	no
WDR62	3.89826197984737e-06	3.9e-06	2.14707432351884	up	no
LLNLR-276H7.1	0.508142995109435	0.51	0.288105906812715	no	no
OVOL3	0.0121927750915802	0.012	1.56398028203195	up	no
POLR2I	0.27583307256317	0.28	0.378417086186541	no	no
TBCB	0.115892724893348	0.12	0.29812143268385	no	no
CAPNS1	0.741302403279195	0.74	-0.0562697153181059	no	no
AD001527.7	0.39936928858066	0.4	0.8789822993753	no	no
COX7A1	0.765197209232497	0.77	-0.284470218626756	no	no
AC002984.2	0.949932632580196	0.95	-0.0542395972186528	no	no
ZNF565	0.0101025073904858	0.01	0.794253185635905	no	no
ZNF146	8.33832326055854e-05	8.3e-05	1.07789324491882	up	no
LINC00665	0.00150838709737628	0.0015	0.717540036306621	no	no
CTD-3162L10.1	0.00150838709737628	0.0015	0.99061975186534	no	no
ZFP14	0.0148813162522627	0.015	0.639938943071415	no	no
CTD-3162L10.3	0.442719445125555	0.44	0.495231489161891	no	no
CTD-3162L10.4	0.981621503364844	0.98	0.259668771583846	no	no
ZFP82	0.0019313299121213	0.0019	0.892128867713444	no	no
CTD-3162L10.5	0.0383913126625555	0.038	1.20293729707992	up	no
ZNF566	0.0009010929448244	9e-04	0.941678065774984	no	no
ZNF566-AS1	0.0135345014952649	0.014	1.03642857660944	up	no
CTBP2P7	0.21052655550501	0.21	0.116779159207777	no	no
ZNF260	0.00744968236725205	0.0074	0.74608706036021	no	no
AC092295.4	0.00446105458255503	0.0045	1.64330141276611	up	no
ZNF529	0.0148813162522627	0.015	0.603248128071877	no	no
ZNF529-AS1	0.149092623625566	0.15	0.191889095608382	no	no
ZNF382	0.00542461572989952	0.0054	0.807460432579357	no	no
ZNF461	0.0196294611948265	0.02	0.749137186121292	no	no
CTD-3234P18.6	0.149092623625566	0.15	0.635409167845588	no	no
LINC01534	0.0827143840096567	0.083	0.680709513787497	no	no
ZNF567	0.00671173841875019	0.0067	0.939103545468241	no	no
ZNF850	4.99111088029153e-05	5e-05	1.38572622282522	up	no
CTD-2162K18.4	0.00542461572989952	0.0054	1.48556739180971	up	no
CTD-2162K18.3	0.00207312516269143	0.0021	0.952861998261958	no	no
ZNF790-AS1	0.00102771639773537	0.001	0.821587675667539	no	no
ZNF790	0.0179212367196174	0.018	0.676894631817211	no	no
ZNF345	0.00245646307567908	0.0025	0.645133600749528	no	no
ZNF829	0.000393430256677001	0.00039	1.16932026938222	up	no
RPL31P61	0.93536576014991	0.94	0.568221535793063	no	no
ZNF568	0.00150838709737628	0.0015	0.76214057599662	no	no
ZNF420	0.0101025073904858	0.01	0.708767288630873	no	no
CTD-2293H3.2	0.691855264233762	0.69	0.141971922822132	no	no
CTD-2293H3.1	1	1	0.0367858062226351	no	no
CTC-454I21.3	0.86110827222743	0.86	0.267870511906925	no	no
ZNF585A	0.0358839090302581	0.036	0.603304568638948	no	no
CTC-454I21.4	0.884045853721322	0.88	-0.255274159045676	no	no
ZNF585B	0.00825722523488441	0.0083	0.606954451157886	no	no
ZNF383	0.0358839090302581	0.036	0.532460149443195	no	no
CTD-3220F14.1	0.00078863366972633	0.00079	1.91368340942309	up	no
LINC01535	0.140197142557822	0.14	0.386093031657692	no	no
CTD-3220F14.4	0.0430864695569554	0.043	2.07061571055508	up	no
ZNF875	0.00276365181218258	0.0028	0.678271452195087	no	no
CTD-3220F14.3	0.560414292745471	0.56	0.0722515534470571	no	no
CTD-3220F14.2	0.364612041083578	0.36	0.780881679551483	no	no
ZNF527	0.0135345014952649	0.014	0.744999864079604	no	no
CTD-2086O20.1	0.0840154414717159	0.084	0.754122870371635	no	no
ZNF569	0.0256044710667494	0.026	0.658576505137986	no	no
ZNF570	0.101574807936807	0.1	0.43111881914039	no	no
ZNF793-AS1	0.0179212367196174	0.018	0.685754152688624	no	no
CTD-3064H18.2	0.133787808120731	0.13	0.750025317533638	no	no
ZNF793	0.00486618723818909	0.0049	0.795612240649096	no	no
CTD-3064H18.4	0.0217883167474818	0.022	2.11953932695696	up	no
ZNF571-AS1	3.4959013534242e-05	3.5e-05	1.45864942977677	up	no
ZNF540	0.149092623625566	0.15	0.417324494379985	no	no
ZNF571	0.027908175037836	0.028	0.473862235382185	no	no
ZFP30	0.00603827835733704	0.006	0.836515923850924	no	no
ZNF781	5.93814442108511e-05	5.9e-05	1.20343019998203	up	no
CTD-2528L19.4	0.872600060989729	0.87	0.172015354625	no	no
SELENOKP1	0.297066623283364	0.3	0.206963255119314	no	no
